title,author,duration_hours,file_size_mb
"Greatness and Limitations of Freud's Thought","Erich Fromm",5.54855027777778,151.201082229614
Greedy,"Jen Winston",7.50286777777777,206.106565475464
"Greek Lessons","Emily Yae Won",4.60380222222222,126.460828781128
"Green Lantern - Hero's Quest",GraphicAudio,7.00364638888889,381.060729026794
Greenlights,"Matthew McConaughey",6.70850305555556,184.257590293884
"Grey Sister","Mark Lawrence",16.0390033333333,437.016893386841
"Grief Is for People","Sloane Crosley",5.85702222222222,327.44323348999
"Grief in the Fourth Dimension","Jennifer Yu",8.77538972222222,485.513256072998
Grime,"Sibylle Berg",17.6304147222222,961.193544387817
"Grimm's Fairy Tales","Brothers Grimm",42.3361952777778,759.259168624878
"Grokking Algorithms","Aditya Bhargava",4.45297055555556,436.875600814819
"Grokking Artificial Intelligence Algorithms","Rishal Hurbans",7.42865111111111,408.108246803284
"Growing Up Queer in Australia","Wendy Bos",13.2062041666667,440.339845657349
Growth,"Vaclav Smil",26.2632911111111,715.562066078186
Grunt,"Mary Roach",8.90447527777778,267.16833782196
"Guardians of Dawn: Zhara","S. Jae-Jones",15.9896052777778,440.265114784241
"Guest House for Young Widows","Azadeh Moaveni",13.2560719444444,350.48055934906
"Guided Meditations for Deep Sleep","Travis Cooper Goleman",4.73129083333333,232.755234718323
Gulag,"Anne Applebaum",27.6020427777778,380.055260658264
Gunfight,"Ryan Busse",9.84880194444444,270.549599647522
"Gunk Baby","Jamie Marina Lau",12.0262241666667,342.364507675171
"Gunmetal Gods","Zamil Akhtar (Gunmetal Gods)",17.6207788888889,960.390640258789
"Guns, Germs and Steel","Jared Diamond",16.3421969444444,649.204939842224
"H. Sapiens","Fil Munas",10.8755519444444,310.271067619324
"H.G. Wells Fiction Collection",H.G.Wells,27.2816180555556,1124.01786994934
"HALO: Contact Harvest","Staten, Joseph",11.8677688888889,326.059118270874
"HALO: First Strike","Nylund, Eric",11.7514844444444,254.626282691956
"HALO: Ghosts of Onyx","Nylund, Eric",0.0,255.435564041138
"HALO: The Cole Protocol","Buckell, Tobias S.",10.3440444444444,209.420254707336
"HALO: The Fall of Reach","Nylund, Eric",11.1109688888889,235.304154396057
"HALO: The Flood","William C. Dietz",21.4948622222222,453.56830406189
"HBR Guide to AI Basics for Managers","Harvard Business Review",5.00727444444444,137.529096603394
"HITLER: 1936-1945 Nemesis","Ian Kershaw",38.4431763888889,1047.41652679443
Habermas,"Gordon Finlayson",4.81594194444444,229.668258666992
"Habit Forming","Elizabeth Kelly Gray",26.3052491666667,1143.13496494293
Habitats,"Laurence E. Dahners",7.82612472222222,213.112020492554
"Hack Your Bureaucracy","Nick Sinai",10.3508722222222,284.311883926392
"Hackers: Heroes of the Computer Revolution","Steven Levy",13.2560716666667,343.896138191223
"Had I Known","Barbara Ehrenreich",10.8301222222222,463.105207443237
Hag-Seed,"Margaret Atwood",6.84371916666667,199.209958076477
"Hail Mary","Funmi Fetto",5.43227777777778,152.453581809998
"Hair Story","Ayana D. Byrd",8.90421777777778,245.023665428162
"Half Sick of Shadows","Laura Sebastian",17.3755455555556,946.820174217224
"Half-Bads in White Regalia","Cody Caetano",5.72548972222222,157.27379322052
"Half-Blown Rose","Leesa Cross-Smith",12.3662105555556,339.689175605774
Half-Earth,"Edward O. Wilson",6.86316861111111,271.274682044983
"Half-Earth Socialism","Troy Vettesse",7.02548111111111,382.847714424133
"Hall of Small Mammals","Thomas Pierce",8.58758833333333,317.931100845337
"Ham on Rye","Charles Bukowski",7.64439361111111,4.75
"Hamlet's Mill","Giorgio de Santillana, Hertha von Dechend",18.1701047222222,990.5827293396
"Hammer and Anvil","James Swallow",13.0440686111111,716.992683410645
"Hanoi’s War","Lien-Hang T. Nguyen",15.2162297222222,414.994353294373
"Happiness Forever","Adelaide Faith",5.90403194444444,169.338584899902
"Happy Dreams of Liberty","Allison Johnson",9.33862472222222,265.040945053101
"Hard Revolution (Dramatized Adaptation)","Graphic Audio LLC.",1.94055666666667,214.020248413086
"Hard-Boiled Wonderland and the End of the World","Murakami Haruki",14.002605,509.030588150024
"Hare House","Sally Hinchcliffe",8.17153388888889,445.621288299561
"Harlem Shuffle","Colson Whitehead",10.6016055555556,578.038750648499
"Harley Quinn: Reckoning","Rachael Allen",11.1854197222222,314.323556900024
"Harmless Like You","Rowan Hisayo Buchanan",10.9205633333333,299.964372634888
"Harrow the Ninth","Tamsyn Muir",19.8587566666667,1082.11807346344
"Harry Potter and the Chamber of Secrets","J.K. Rowling",9.70351472222222,394.062363624573
"Harry Potter and the Deathly Hallows","J.K. Rowling",24.0050519444444,962.354940414429
"Harry Potter and the Goblet of Fire","J.K. Rowling",20.9259408333333,849.354515075684
"Harry Potter and the Half-Blood Prince","J.K. Rowling",20.5194111111111,825.537755966187
"Harry Potter and the Order of the Phoenix","J.K. Rowling",26.7888491666667,1166.6910905838
"Harry Potter and the Philosopher's Stone","J.K. Rowling",8.41083694444444,341.507313728333
"Harry Potter and the Prisoner of Azkaban","J.K. Rowling",12.0469963888889,490.680988311768
"Harry Potter: A History of Magic","Pottermore Publishing",11.6599727777778,641.139327049255
"Harvard Square","André Aciman",9.34676722222222,254.719182014465
"Hatching Twitter","Nick Bilton",9.92860833333333,271.181994438171
"Haunting Adeline","H. D. Carlton",15.7463511111111,865.028386116028
"Have You Eaten Yet?","Cheuk Kwan",9.31219666666667,538.610137939453
"Hawking's Hallway","Neal Shusterman",9.6489425,526.160039901733
"Hayao Miyazaki","Helen McCarthy",7.9921925,353.499785423279
"He Who Drowned the World","Shelley Parker-Chan",18.9391041666667,1033.23353862762
"Head Like a Hole","Andrew Van Wey",10.5920016666667,577.325634002686
"Heads of the Colored People","Nafissa Thompson-Spires",6.23485527777778,210.409141540527
Healers,"Laurence E. Dahners",8.93686,245.49743270874
"Healing Racial Trauma","Sheila Wise Rowe",5.85778,141.783676147461
"Healing Resistance","Tim Parks",10.0482322222222,276.260432243347
"Healing Trauma","Peter A. Levine",6.86221833333333,186.978998184204
"Healing the Shame That Binds You","John Bradshaw",11.4121577777778,313.444492340088
"Health Communism","Beatrice Adler-Bolton",7.91967361111111,227.700677871704
"Heart of Darkness: A Signature Performance by Kenneth Branagh","Joseph Conrad",3.82292666666667,105.283780097961
"Heart of a Samurai","Margi Preus",6.15435666666667,170.443056106567
"Heart of the Raven Prince","Tessonja Odette",12.7686463888889,696.138830184937
"Heaven and Hell","Bart D. Ehrman",12.4125108333333,676.402446746826
"Heaven in Disorder","Slavoj Žižek",7.16527166666667,197.499395370483
"Heaven's Net Is Wide","Lian Hearn",13.2560716666667,295.327533721924
"Heidegger in Ruins","Richard Wolin",18.3880277777778,632.228971481323
"Heidegger's Concept of Truth","Daniel O. Dahlstrom",26.8481680555556,925.839853286743
"Heidegger, Authenticity, and Modernity - Essays in Honor of Hubert L. Dreyfus, Vol. 1","Mark A. Wrathall",20.8472816666667,655.400624275208
"Heinrich Himmler","Peter Longerich",35.4786830555556,975.426909446716
Hekate,"Courtney Weber",6.13150611111111,172.122735023499
Hell,"Anthony DeStefano",6.1687875,336.155482292175
Hellbent,"Gregg Hurwitz",12.506085,347.469098091125
Hellcats,"Peter Sasgen",9.59131194444444,261.351393699646
"Hello Beautiful","Ann Napolitano",15.10655,829.854846000671
Hench,"Natalie Zina Walschots",14.2513125,791.286591529846
"Henry at Work","John Kaag, Jonathan van Belle",6.43655694444444,356.705183029175
"Her Lotus Year","Paul French",10.1035922222222,283.514158248901
"Her Majesty's Royal Coven","Juno Dawson",13.9450791666667,759.902352333069
"Here We Are","Benjamin Taylor",2.56443972222222,71.8735094070435
Heresy,"Laura Ward",10.1835941666667,279.705429077148
"Heretics of Dune","Frank Herbert",18.0697558333333,730.77156829834
Hereticus,"Dan Abnett",9.80965138888889,816.028805732727
"Hermit in Paris","Italo Calvino",8.25506277777778,458.383444786072
Heroes,"Stephen Fry",15.0331138888889,625.281957626343
Hex,"Rebecca Dinerstein Knight",5.60081277777778,186.053286552429
"High Fidelity","Nick Hornby",7.39053194444444,410.492708206177
"High Heat","Lee Child",2.43655138888889,33.5039901733398
"Hijab Butch Blues","Lamya H",7.53778916666667,207.034794807434
Him,"JD Kirk",9.47647194444444,522.925090789795
"Hiroshima Diary","Michihiko Hachiya",8.88871194444445,244.13676738739
"Hiroshima Nagasaki","Paul Ham",20.9751775,909.929286956787
"Hitler 1889-1936: Hubris","Ian Kershaw",28.1580263888889,767.204231262207
"Hitler's First Hundred Days","Peter Fritzsche",13.2560719444444,515.964398384094
"Hitler's Secret Weapons of Mass Destruction","Michael FitzGerald",7.37808972222222,405.328870773315
"Hold Me Closer Necromancer","Lish McBride",10.2424313888889,237.126373291016
"Hold Still","Sally Mann",10.9191763888889,299.906084060669
"Holding Back the River","Tyler J Kelley",9.18729444444445,252.337147712708
"Holiday Country","İnci Atrek",9.29429166666667,255.300815582275
"Hollow Kingdom","Kira Jane Buxton",20.3721855555556,971.474500656128
Hollywood,"Charles Bukowski",6.41949027777778,440.822166442871
"Hollywood's Eve","Lili Anolik",7.75791138888889,211.378579139709
"Holocaust Holiday","Rabbi Shmuley Boteach",15.0695763888889,670.373517036438
"Holy Land","D. J. Waldie",4.38522361111111,239.188776016235
"Holy Sh*t","Melissa Mohr",10.7526066666667,295.377212524414
Home,"Toni Morrison",4.48474861111111,123.336487770081
"Home Baked","Alia Volz",13.2560719444444,553.093359947205
"Home Fire","Kamila Shamsie",7.90622694444444,391.032040596008
"Home Is Where We Start","Susanna Crossman",14.8835780555556,811.056876182556
"Homebody (Unabridged)","Theo Parish",1.06315138888889,58.3775625228882
Homebound,"John David Anderson",9.43281333333333,259.737177848816
Homecoming,"Eddie Huang",1.27171805555556,69.3852252960205
Homegrown,"bell hooks",5.9965275,326.793518066406
Homeland,"Cory Doctorow",11.8646405555556,325.891667366028
"Homeland Elegies","Ayad Akhtar",10.3241222222222,352.474138259888
Homelands,"Timothy Garton Ash",13.6180463888889,748.172003746033
"Homes for Living","Jonathan Tarleton",9.93540083333333,286.690852165222
"Homesick for Another World","Ottessa Moshfegh",8.4223275,274.520090103149
Homesickness,"Colin Barrett",5.51119805555556,300.490580558777
Homeward,"Angela Jackson-Brown",11.3761238888889,619.950030326843
"Homo Irrealis","André Aciman",6.49906944444445,178.707946777344
"Honey and Venom","Andrew Cope",9.37236472222222,289.667823791504
"Hong Kong Noir","Jason Y. Ng",7.54891972222222,212.252712249756
Hood,"Laurence E. Dahners",12.7514638888889,695.093865394592
"Hood Feminism","Mikki Kendall",6.95667388888889,166.207249641418
Hoodwinked,"Mara Einstein PhD",10.7179744444444,311.653242111206
"Horus Rising","Dan Abnett",12.2492552777778,1011.169921875
"Hospicing Modernity","Vanessa Machado de Oliveira",11.9178097222222,689.595876693726
"Hot Water Music","Charles Bukowski",5.88930611111111,404.417323112488
"Hot, Hot Chicken","Rachel Louise Martin",5.40283416666667,300.053442955017
"Hotel Magnifique","Emily J. Taylor",10.6517372222222,580.503764152527
"Hotel World","Ali Smith",6.30017583333333,173.04163646698
"House Love","Patric Richardson",7.19288888888889,398.092357635498
"House of Blades","Will Wight",11.5188908333333,627.777512550354
"House of Open Wounds","Adrian tchaikovsky (Tyrant Philosophers)",23.0303122222222,1255.14219093323
"House of Secrets","Chris Columbus",10.8479130555556,914.637063980103
"How Big Things Get Done","Bent Flyvbjerg, Dan Gardner",7.27668833333333,396.728400230408
"How Can I Talk If My Lips Don't Move?","Tito Rajarshi Mukhopadhyay",4.41773805555556,120.520246505737
"How Charts Lie","Alberto Cairo",5.20292111111111,283.547998428345
"How China Escaped the Poverty Trap","Yuen Yu Ang",11.8392236111111,340.34086227417
"How Dante Can Save Your Life","Rod Dreher",10.5822647222222,304.789543151855
"How Data Happened","Chris Wiggins",10.4657416666667,293.039972305298
"How Democracies Die","Steven Levitsky",8.41554388888889,232.042946815491
"How Did You Get This Number","Sloane Crosley",6.51291333333333,178.914025306702
"How Europe Underdeveloped Africa","Walter Rodney",13.3630402777778,367.061227798462
"How Everything Became War and the Military Became Everything","Rosa Brooks",13.079495,359.281692504883
"How Forests Think","Eduardo Kohn",20.0210341666667,444.69354057312
"How High We Go in the Dark","Sequoia Nagamatsu",9.33779888888889,508.856182098389
"How I Made $2,000,000 in the Stock Market","Nicolas Darvas",3.49909888888889,190.717820167542
"How Jesus Became God","Bart D. Ehrman",12.2538802777778,256.091713905334
"How Language Began","Daniel L. Everett",13.1735808333333,492.603549003601
"How Long 'Til Black Future Month?","N. K. Jemisin",14.1819647222222,446.716335296631
"How Markets Fail","John Cassidy",13.2696744444444,365.484245300293
"How Much of These Hills Is Gold","C Pam Zhang",9.14284861111111,230.024726867676
"How Not to Kill Yourself","Clancy Martin",14.55113,399.66205406189
"How Not to Lead","Chase Cunningham",5.12704583333333,283.774514198303
"How Propaganda Works","Jason Stanley",25.6531988888889,1399.74256896973
"How Proust Can Change Your Life","Alain de Botton",2.99190138888889,164.462797164917
"How Sex Works","Sharon Moalem M.D. Ph.D",8.18769694444444,212.251444816589
"How The French Invented Love","Marilyn Yalom",10.8262488888889,248.04833984375
"How To Read and Why","Harold Bloom",11.1532286111111,114.894931793213
"How We Disappeared","Jing- Jing Lee",23.6423463888889,981.092012405396
"How We Get Free","Keeanga-Yamahtta Taylor",6.65679083333333,231.937600135803
"How We Named the Stars","Andrés N. Ordorica",20.5641288888889,1145.71102714539
"How We Think","John Dewey",10.7390744444444,292.622076034546
"How Will Capitalism End?","Wolfgang Streeck",10.3629569444444,381.214539527893
"How a Poem Moves","Adam Polk",5.39029194444444,148.049863815308
"How the Brain Lost Its Mind","Allan H. Ropper",8.95847972222222,194.561425209045
"How the Other Half Eats","Priya Fielding-Singh",11.5961975,318.635209083557
"How to ADHD","Jessica McCabe",8.96845361111111,261.083019256592
"How to Age Disgracefully","Clare Pooley",8.19021805555556,456.463205337524
"How to Be Authentic","Skye C. Cleary",8.46486,237.586779594421
"How to Be Both","Ali Smith",8.487355,320.231846809387
"How to Be Eaten","Maria Adelmann",8.65830472222222,471.837472915649
"How to Be Queer","Sarah Nooter",3.31021083333333,184.048267364502
"How to Be Sad","Helen Russell",10.4679694444444,287.924399375916
"How to Be a Renaissance Woman","Jill Burke",8.45691388888889,461.391352653503
"How to Be an Antiracist","Ibram X. Kendi",10.7339725,584.917611122131
"How to Be an Artist","Jerry Saltz",2.3481375,127.976243972778
"How to Be an Epicurean","Catherine M. Wilson",7.86794388888889,440.062728881836
"How to Blow Up a Pipeline","Andreas Malm",4.27134305555556,232.775427818298
"How to Change Your Mind","Michael Pollan",13.5968902777778,589.786336898804
"How to Date a Superhero (and Not Die Trying)","Chloe Dolandis",10.9225569444444,306.439890861511
"How to Die in Space","Paul Butler",12.7023311111111,697.800253868103
"How to Do Nothing","Jenny Odell",8.17931944444444,445.754762649536
"How to Fall in Love with Anyone","Mandy Len Catron",7.88871555555556,216.671050071716
"How to Get Run Over by a Truck","Katie McKenna",8.69991083333333,237.098246574402
"How to Grow a Human","Philip Ball",12.2359908333333,576.02445602417
"How to Invent Everything","Ryan North",12.9284241666667,352.230244636536
"How to Invest","David M. Rubenstein",17.2336908333333,457.24503993988
"How to Keep House While Drowning","K. D. Davis",3.05889527777778,148.668540000916
"How to Kill Your Family","Bella Mackie",10.8267030555556,298.142921447754
"How to Know a Person","David Brooks",7.457015,218.595699310303
"How to Lose Everything","Christa Couture",4.83469944444444,230.047921180725
"How to Love","Thich Nhat Hanh",1.29906944444444,178.404932975769
"How to Make White People Laugh","Negin Farsad",5.57807166666667,184.878293037415
"How to Make a Killing","Tom Mueller",8.70097833333334,239.442555427551
"How to Mars","David Ebenbach",7.67638805555556,209.133226394653
"How to Prepare for Climate Change","David Pogue",18.5125005555556,719.059286117554
"How to Say Babylon","Safiya Sinclair",16.7823305555556,474.652700424194
"How to Sell a Haunted House","Grady Hendrix",13.0032130555556,708.923795700073
"How to Suppress Women's Writing","Joanna Russ",6.627075,317.640624046326
"How to Talk Dirty and Influence People","Lenny Bruce",9.16462638888889,330.789722442627
"How to Tell When We Will Die","Johanna Hedva",15.0504366666667,422.317960739136
"How to Think Like Shakespeare","Scott Newstok",4.84361722222222,161.760683059692
"How to Think Like a Great Graphic Designer","Debbie Millman",6.98356916666667,190.339401245117
"How to Turn 39","Colin Wright",4.86688777777778,133.731789588928
"How to Walk on Water and Climb up Walls","David Hu",6.94784666666667,306.547178268433
"How to Write a Sentence","Stanley Fish",5.20476583333333,289.017228126526
"Howl's Moving Castle","Diana Wynne Jones",8.58269194444444,212.743846893311
"Howling Dark","Christopher Ruocchio",28.0627302777778,770.985818862915
"Howls from the Dark Ages","Christopher Buehlman",9.07179083333333,494.633363723755
"Hull Zero Three","Greg Bear",8.55566083333333,587.485427856445
Hum,"Helen Phillips",7.17375194444444,211.657974243164
"Human Acts","Han Kang",6.730565,233.596279144287
"Human After All","Jeremy Robinson",11.5219405555556,628.315079689026
"Human Compatible","Stuart Russell",11.6343905555556,633.973289489746
"Human Targets","Victor M. Rios",6.89639194444444,189.416323661804
"Human, All Too Human","Friedrich Nietzsche",15.4396833333333,420.698512077332
Humankind,"Timothy Gordon",8.37280361111111,238.822825431824
Humour,"Terry Eagleton",5.38461305555556,251.520432472229
Hunger,"Knut Hamsun",11.6092666666667,464.552701950073
Hunger,"Roxane Gay",5.97632638888889,162.885928153992
"Hunger Makes Me a Modern Girl","Carrie Brownstein",7.07939416666667,240.717614173889
"Hungry Bones","Louise Hung",8.1620275,455.763348579407
"Hungry Ghosts","Kevin Jared Hosein",12.6450261111111,354.895816802979
"Hunted - The Deadlands Series, Book 1","Skye Melki-Wegner",7.25835777777778,203.722362518311
"Hunters of Dune","Brian Herbert & Kevin J. Anderson",20.3657361111111,629.371262550354
"Hunting by Stars","Cherie Dimaline",12.3015577777778,670.668807029724
"Hvidløgsballaderne [Garlic Ballads]","Mo Yan",11.8203977777778,441.580545425415
Hyperion,"Dan Simmons",20.745175,827.893579483032
Hysteria,"Jessica Gross",5.29643527777778,256.501133918762
Hysterical,"Elissa Bassist",8.30309694444444,228.082355499268
"I Am Alien to Life","Djuna Barnes",6.36809166666667,353.926218032837
"I Am Legend","Richard Matheson",5.34778777777778,224.555139541626
"I Am Not Sidney Poitier","Percival Everett",7.57728611111111,420.766512870789
"I Am Not Your Baby Mother","Candice Brathwaite",5.6748475,153.387879371643
"I Am Not Your Perfect Mexican Daughter","Erika L. Sánchez",9.74394,535.302533149719
"I Am a Hitman",Anonymous,7.46753027777778,205.30809211731
"I Am a Strange Loop","Douglas R. Hofstadter",16.7963313888889,458.550249099731
"I Am the Swarm","Hayley Chewins",4.03592861111111,201.479692459106
"I Can't Date Jesus","Michael Arceneaux",6.1619775,113.912797927856
"I Can't Make This Up","Kevin Hart",11.2625702777778,313.915505409241
"I Can't Save You","Anthony Chin-Quee",11.1436405555556,306.102126121521
"I Contain Multitudes","Ed Yong",9.87248611111111,335.061772346497
"I Didn't Do the Thing Today","Madeleine Dore",7.0048,233.971364021301
"I Don't Need Therapy","Toni Lodge",5.57491527777778,157.960309028625
"I Escaped from Auschwitz","Rudolf Vrba",17.17442,936.307838439941
"I Had a Miscarriage","Jessica Zucker",16.6717386111111,476.981468200684
"I Hate the Ivy League","Malcolm Gladwell",5.19725361111111,283.689896583557
"I Hotel","Karen Tei Yamashita",22.3688344444444,679.50449180603
"I Keep My Exoskeletons to Myself","Marisa Crane",8.50121,467.190488815308
"I Know How She Does It","Laura Vanderkam",7.60856888888889,203.186741828918
"I Know What I Saw","Linda S. Godfrey",7.87964805555556,262.17001914978
"I Know Why the Caged Bird Sings","Maya Angelou",10.1966772222222,280.060390472412
"I Left My Homework in the Hamptons","Blythe Grossberg",7.52492638888889,206.707581520081
"I Must Betray You","Ruta Sepetys",7.1797,391.591879844666
"I Only Cry with Emoticons","Yuvi Zalkow",7.79791861111111,425.170969963074
"I Pity the Poor Immigrant","Zachary Lazar",7.14367138888889,196.233962059021
"I Saw Death Coming","Kidada E. Williams",12.4002361111111,676.884421348572
"I See Satan Fall Like Lightning","René Girard",7.54139611111111,410.948087692261
"I Want to Die but I Want to Eat Tteokbokki","Baek Sehee",3.94853527777778,215.177677154541
"I Was Told There'd Be Cake","Sloane Crosley",6.13995055555556,169.030634880066
"I Went to See My Father","Kyung-Sook Shin",11.9975333333333,329.70956325531
"I Will Be Complete","Glen David Gold",17.6679780555556,981.0799741745
"I'll Give You the Sun","Jandy Nelson",12.9551741666667,221.25313949585
"I'll Show Myself Out","Jessi Klein",6.850155,311.157551765442
"I'll Take Everything You Have","James Klise",7.48026305555556,209.816298484802
"I'm Chocolate, You're Vanilla","Marguerite A. Wright",10.0446813888889,547.617080688477
"I'm Glad My Mom Died","Jennette Mccurdy",6.84361083333333,372.933609008789
"I'm Mostly Here to Enjoy Myself","Glynnis MacNicol",7.26200472222222,384.611857414246
"I'm Still Here","Austan Brown",3.910745,105.019505500793
"I'm Thinking of Ending Things","Iain Reid",5.37626861111111,147.758783340454
"I, Antigone","Carlo Gebler",9.04453333333333,253.877946853638
"I, Robot","Isaac Asimov",8.38058944444445,333.917757987976
"I, Strahd: The Memoirs of a Vampire","P. N. Elrod",8.149985,222.096474647522
"I, Strahd: The War Against Azalin","P. N. Elrod",12.2354844444444,333.425511360168
Icebreaker,"A. L. Graziadei",8.49445916666667,241.053124427795
Idoru,"William Gibson",8.16825194444444,112.200762748718
"If Cats Disappeared from the World","Genki Kawamura",4.82761416666667,132.60721206665
"If I Had Your Face","Frances Cha",8.17568805555556,449.585844039917
"If I Was Your Girl (Unabridged)","Meredith Russo",6.98778694444444,190.837176322937
"If It Bleeds","Stephen King",15.2182616666667,829.282870292664
"If It's Smart, It's Vulnerable","Mikko Hypponen",7.54211194444444,411.227168083191
"If Then","Jill Lepore",10.6466891666667,260.311772346497
"If They Come in the Morning...","Angela Y. Davis",10.2272508333333,337.52237701416
"If This Book Exists, You're in the Wrong Universe","Jason Pargin",14.4205980555556,392.915961265564
"If We Burn","Vincent Bevins",12.9053319444444,704.280681610107
"If You Can't Take the Heat","Geraldine DeRuiter",9.57572805555555,274.815677642822
"If You Could Live Anywhere","Melody Warnick",8.22865916666667,226.04355430603
"If You Could See the Sun","Ann Liang",9.03749638888889,502.081447601318
"If on a Winter's Night a Traveler","Italo Calvino",9.98201166666667,434.366739273071
"Ignorance Is Strength","Christie Yant",11.5290622222222,641.292394638062
Ikenga,"Nnedi Okorafor",6.17365611111111,200.314754486084
"Illness as Metaphor and AIDS and Its Metaphors","Susan Sontag",4.62831027777778,160.640011787415
Illuminae,"Jay Kristoff",11.6894113888889,380.576902389526
Illuminations,"Alan Moore",17.3982952777778,477.870295524597
"Illuminations: Essays and Reflections","Walter Benjamin",10.2037833333333,556.04181098938
"Imaginary Homelands","Salman Rushdie",17.409705,966.730916976929
Imagination,"Jim Davies",11.3446183333333,361.77898311615
Imagination,"Ruha Benjamin",4.27474277777778,121.535515785217
Imago,"Octavia E. Butler",8.31305555555556,225.889616966248
Imajica,"Clive Barker",37.3502002777778,1017.66050624847
"Immortal Longings","Chloe Gong",11.9662072222222,330.648679733276
Immortality,"Dana Schwartz",12.0398883333333,337.971594810486
"Immortality, Inc.","Chip Walter",7.92311,431.966388702393
"Impact Winter","Travis Beacham",4.98709777777778,271.931971549988
"Impact with Integrity","Becky Margiotta",7.61142361111111,213.640726089478
Impact!,"Laurence E. Dahners",7.28673111111111,397.277629852295
"Impostor Syndrome","Kathy Wong",10.5854686111111,363.154769897461
"In America","Susan Sontag",17.2103863888889,469.360424995422
"In Any Lifetime","Marc Guggenheim",10.410415,567.897470474243
"In Beta","Prescott Harvey",10.5696522222222,576.269963264465
"In Defence of the Act","Effie Black",6.94025083333333,194.761406898499
"In Defense of Looting","Vicky Osterweil",9.88463305555555,543.003553390503
"In Emergency, Break Glass","Nate Anderson",5.56029527777778,303.192131996155
"In Every Mirror She’s Black","Lolá Ákínmádé Åkerström",11.6585577777778,320.264000892639
"In Evil Hour","Gabriel García Márquez",4.89070361111111,271.827260017395
"In Memory of Memory","Maria Stepanova",14.7790366666667,805.709004402161
"In Montparnasse","Sue Roe",11.6093688888889,347.171947479248
"In Our Mad and Furious City","Guy Gunaratne",6.77324638888889,187.55507183075
"In Pain","Travis N. Rieder",8.93032194444444,205.258570671082
"In Pursuit of Disobedient Women","Dionne Searcey",9.9841425,248.367239952087
"In Pursuit of Silence","George Prochnik",9.4027875,256.775362014771
"In Search of Berlin","John Kampfner",12.9902286111111,371.124123573303
"In Search of Madness","Brendan D. Kelly",8.93615611111111,343.512143135071
"In Search of Memory","Eric R. Kandel",14.6881088888889,491.897632598877
"In Search of Nature","Edward O. Wilson",4.016975,109.498334884644
"In The Flesh","Clive Barker",5.71490972222222,184.373044967651
"In Wartime","Tim Judah",9.32222777777778,310.239938735962
"In an Unspoken Voice","Peter A. Levine Ph.D., Gabor Maté - foreword M.D.",12.1686058333333,441.718324661255
"In the Beauty of the Lilies","John Updike",20.30453,418.718690872192
"In the Buddha's Words","Bhikkhu Bodhi",18.7018230555556,513.661129951477
"In the City of Time","Gwendolyn Clare",8.65251611111111,242.88241481781
"In the Dragon's Shadow","Sebastian Strangio",12.5169552777778,682.074744224548
"In the Dream House","Carmen Maria Machado",5.488825,180.571709632874
"In the Lives of Puppets","TJ Klune",15.3577355555556,313.922692298889
"In the Orbit of You","Ashley Schumacher",8.39569916666667,235.611020088196
"In the Path of Conquest","Waldemar Heckel",9.67671777777778,265.814604759216
"In the Realm of Hungry Ghosts","Gabor Maté",15.7706191666667,438.376859664917
"In the Shadow of Lightning","Brian McClellan (Glass Immortals)",24.8999055555556,1357.0071105957
"In the Shadow of Our Ancestors","Arthurson Wayne",6.68775333333333,171.545366287231
"In the Shadow of the Gods","Dominic Lieven",19.3212080555556,542.005420684814
"In the Shadow of the Mountain","Silvia Vasquez-Lavado",15.5420702777778,846.92603969574
"In the Time of Our History","Susanne Pari",11.8691441666667,333.082300186157
"In the Wake","Christina Sharpe",6.00060361111111,327.157542228699
"In the Woods","Tana French",20.3269236111111,560.734375
"Indecent Advances","James Polchin",9.16959638888889,384.656419754028
Indefinite,"Michael Walker",11.2032144444444,492.386839866638
"Indelible City","林慕蓮(Louisa Lim)",10.6270011111111,291.938116073608
"Indelible Ink","Richard Kluger",13.5902394444444,370.78143787384
"Index, a History of The","Dennis Duncan",8.17258527777778,445.787107467651
"Indian Givers","Jack Weatherford",10.1916227777778,342.943687438965
"Indigenous Continent","Pekka Hamalainen",18.7405791666667,515.284777641296
Indignation,"Philip Roth",5.52164972222222,227.594316482544
"Indispensable Nation","Robert J. Lieber",7.767365,213.440693855286
"Infections and Inequalities","Paul Farmer",11.7824436111111,337.255177497864
Inferior,"Angela Saini",7.00466222222222,239.929455757141
"Infernal Devices","Philip Reeve",9.89541472222222,408.359842300415
Inferno,"Catherine Cho",6.52603361111111,180.42281627655
Infinite,"Jeremy Robinson",10.3625722222222,552.276744842529
"Infinite 2","Jeremy Robinson",10.5831475,581.818013191223
"Infinite Crisis - Part 1",GraphicAudio,6.38691305555556,271.745122909546
"Infinite Crisis - Part 2",GraphicAudio,6.51504833333333,283.099414825439
"Infinite Dusk","Harmon Cooper",15.3204486111111,835.478059768677
"Infinite Jest","David Foster Wallace",64.1999861111111,1751.0895614624
"Infinity Blade: Awakening","Brandon Sanderson",4.68284583333333,127.644931793213
"Infinity Gate","M. R. Carey",16.8708383333333,919.305465698242
Inflamed,"Rupa Marya",13.5166269444444,736.503531455994
"Influence Empire","Lulu Chen",9.15723388888889,499.250227928162
"Information Doesn't Want To Be Free","Cory Doctorow",5.09276666666667,278.585782051086
Inheritance,"Lan Samantha Chang",11.3352780555556,473.900314331055
"Inheritance Games","Jennifer Lynn Barnes",10.7611305555556,591.597093582153
